ID,URL,Name,Price,Category,Sizes,Colors,Availability,Description,Images,Features,Sense of Fitting Rating,,Material Quality Rating,Comfort Rating,Average Rating,Review Count
IT2491,https://shop.adidas.jp/products/IT2491,アディカラー ウーブン ファイヤーバード トラックトップ（ジャージ）,14300 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Black,グリーン,レッド,ブルー,ブルー,ブラウン,ベージュ,グレー,ブラウン,ブルー,ホワイト,ブラック",In Stock,カジュアルスタイルの新時代を切り開く、アディダス トラックトップが登場。クラシックなアイテムを再解釈。くつろぐときも移動中もリラックス感のある雰囲気をもたらす、ゆったりしたシルエットを採用。控えめなブランディングが、さりげなくアディダスのスポーツのヘリテージを感じさせる。街なかでのちょっとした用事や、お気に入りのTシャツの上に重ね着するのにぴったり。快適さとスタイルを兼ね備えた、新たな定番になること間違いなしの汎用性の高い一着。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/86baaba1829749e39e319a553b1d35bd_9366/IT2491_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/d7d9d810344d4939b44bb75fe9fabfe2_9366/IT2491_23_hover_model.jpg","ジャージ トップス,ルーズフィット,ナイロン,フルジップ / スタンドカラー,ナイロン100％（プレーンウィーブ）,両サイドにポケット,伸縮性のあるカフ,リブ仕上げの裾",N/A,N/A,N/A,N/A,N/A,N/A
JP2061,https://shop.adidas.jp/products/JP2061,【オリジナルスゴルフ】3st HZ スウエット,22000 JPY,ウェア・服,"J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Green,ブルー,イエロー,ブルー,ホワイト,グリーン,ホワイト",In Stock,ゴルフコースでもクラブハウスでも、スタイリッシュに心地よく過ごそう。アディダス オリジナルスのゴルフラインから登場した、朝のラウンドで冷えそうなときに着用したいスウェットシャツ。レガシーを受け継ぐそのスタイルは、18ホールを楽しむ間もその後も予定にも合う。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/679ba2d7a08848f1aecbac04b9c29915_9366/3st_HZ_JP2061_HM1.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/729b7712b33144eb832d73460b464d90_9366/3st_HZ_JP2061_HM3_hover.jpg","トラック ジャケット,トレーナー,レギュラーフィット,その他,クォータージップ / リブ仕上げのスタンドカラー,レーヨン71% / ナイロン23% / ポリウレタン6%,バンド仕様の袖口と裾",N/A,N/A,N/A,N/A,N/A,N/A
JP1023,https://shop.adidas.jp/products/JP1023,アディカラー ウーブン ファイヤーバード トラックトップ（ジャージ）,14300 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Trace Brown,ブラック,グリーン,レッド,ブルー,ブルー,ブラウン,ベージュ,グレー,ブルー,ホワイト,ブラウン",In Stock,カジュアルスタイルの新時代を切り開く、アディダス トラックトップが登場。クラシックなアイテムを再解釈。くつろぐときも移動中もリラックス感のある雰囲気をもたらす、ゆったりしたシルエットを採用。控えめなブランディングが、さりげなくアディダスのスポーツのヘリテージを感じさせる。街なかでのちょっとした用事や、お気に入りのTシャツの上に重ね着するのにぴったり。快適さとスタイルを兼ね備えた、新たな定番になること間違いなしの汎用性の高い一着。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/fa75f91508c742fa9156f68a5ff8e2e2_9366/JP1023_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/2b61921a67ee4f90a689dbbe3df94c71_9366/JP1023_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ナイロン100％（プレーンウィーブ）,両サイドにポケット,伸縮性のあるカフ,リブ仕上げの裾",N/A,N/A,N/A,N/A,N/A,N/A
JD9096,https://shop.adidas.jp/products/JD9096,アルゼンチン アニバーサリートラックトップ,14300 JPY,ウェア・服,"J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Ambient Sky,ブルー,ブルー",In Stock,アルゼンチンとアディダスが初めてタッグを組んでからの50周年を記念する、スペシャルコレクションの一部。幅広く支持されているシルエットとアイコニックなトレフォイルが目印の、クラシックなサッカートラックトップ。胸に輝く伝統を受け継ぐチームエンブレムが、キャッチーなデザインのアクセントになっている。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d443d5bd2ee842a3848899a957e9e283_9366/JD9096_HM1.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/26869940b87a43b684b4138d8281a36b_9366/JD9096_HM3_hover.jpg","トラック ジャケット,スリムフィット,コットン,フルジップ / リブ仕上げのスタンドカラー,綿52% / ポリエステル48%,フロントポケット,リブ仕上げのカフと裾,アルゼンチンのエンブレム",N/A,N/A,N/A,N/A,N/A,N/A
JC6227,https://shop.adidas.jp/products/JC6227,アディカラー チームガイスト トラックトップ（ジャージ）,12100 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Black / White,グレー,ホワイト,ホワイト",In Stock,このアディダスのシグネチャートラックジャケットは、みんなの視線を集めること間違いなし。素材に滑らかなウーブンファブリックを使用し、快適なフィット感に仕上げたデイリーウェアにぴったりの一着。大胆な切り替えとスリーストライプスがアクセント。お気に入りのジーンズとスニーカーを合わせれば、スポーティーでカジュアルなコーディネートの出来上がり。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/58c8e0f6612043f4bf33ad18e6f0a718_9366/JC6227_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/af174b68259e4f71990fdd727a3db323_9366/JC6227_23_hover_model.jpg","ジャージ トップス,レギュラーフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,両サイドにポケット,伸縮性のある袖口と裾",N/A,N/A,N/A,N/A,N/A,N/A
JC9950,https://shop.adidas.jp/products/JC9950,アトランタ トラックトップ,14300 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Black / Cloud White,ホワイト",In Stock,ヘリテージスタイルを踏襲しながら、ユーザーを未来へと導くデザイン。レジェンドアスリート達の姿が思い浮かぶような、スタンドカラーのカジュアルなシルエットに、フューチャリスティックなプリントをあしらった、先進的なスタイル。胸のグラフィックは単なるランダムな模様ではなく、世界の大舞台で戦うアスリートを応援する気持ちを表現。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/858ad19296c542e39906cb6dca910c6e_9366/JC9950_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/a4effff148ee4f9aadabd9ab13c6fc58_9366/JC9950_23_hover_model.jpg","ジャージ トップス,ルーズフィット,ポリエステル,フルジップ / スタンドカラー,ポリエステル100%,サイドポケット,リブ仕上げの袖口と裾",N/A,N/A,N/A,N/A,N/A,N/A
JF2743,https://shop.adidas.jp/products/JF2743,アヤックス・アムステルダム アニバーサリー トラックトップ,15400 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Team Coll Burgundy 2,ホワイト,レッド",In Stock,"このサッカートラックトップを着て、アヤックス・アムステルダムの125年の歴史を讃えよう。クラブ初の""rode baan""ユニフォームにインスパイアされた特別なコレクションのアイテム。アイコニックなシルエットのクラシックなアディダススタイルに、リブ編みのスタンドカラーを備えた一着。胸には、アムステルダムの有名なシンボル、XXXを採り入れてデザインされた記念バッジをあしらっている。","https://assets.adidas.com/images/w_600,f_auto,q_auto/96cb9b428c2e46ebbca09caa238fd203_9366/JF2743_HM1.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/008ec7bda8e64f2aa8c4e7eadc54986e_9366/JF2743_HM3_hover.jpg","トラック ジャケット,スリムフィット,その他,フルジップ / リブ仕上げのスタンドカラー,ポリエステル94% / ポリウレタン6%,フロントポケット,リブ仕上げの袖口と裾,アヤックス・アムステルダムのエンブレム刺しゅう",N/A,N/A,N/A,N/A,N/A,N/A
IL2465,https://shop.adidas.jp/products/IL2465,アディダス Rekive ウーブントラックジャケット,15400 JPY,ウェア・服,"2XSS,MXL,2X3X",Black / White,In Stock,毎日のワードローブに大胆なルックスで新風を吹き込む、アディダス Rekive トラックジャケット。滑らかなナイロンと軽いメッシュライニングを使用したルーズフィットジャケットは、どんな新たな冒険に挑むときにも活躍するレイヤリングアイテム。クラシックなスリーストライプスを取り入れたダイナミックな装飾は、エッジの効いたスタイルで視線を釘付けにすること間違いなし。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7436285f1da34876a128672409ef5c23_9366/Rekive_IL2465_01_laydown.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ナイロン100%（プレーンウィーブ）,メッシュの裏地,ウェルトポケット,伸縮性のある裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
JP1138,https://shop.adidas.jp/products/JP1138,アディカラー 2000s ウーブントラックトップ,14300 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Grey Two / Grey Three,ブラック,イエロー,グレー,グレー",In Stock,このアディカラートラックトップは、さまざまなシーンで活躍する主役級のアイテム。晴れた日に重宝する軽いパッカブルデザインの、重ね着しやすいデイリーアイテム。ルーズな作りがゆったりとした着心地をもたらす一方、裾は好みのフィット感に調節することができる、前開きジップスタイル。お揃いのパンツ以外にも、ジーンズやジョガーパンツとも好相性。Y2Kアディダスファッションをレパートリーに取り入れよう。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1ed977eca9b944bea84967a147ab961a_9366/2000s_JP1138_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/d6f3a8ed404742ca8314241aa62d85dd_9366/2000s_JP1138_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ナイロン100%,両サイドにポケット,調節可能な裾幅",N/A,N/A,N/A,N/A,N/A,N/A
JP2542,https://shop.adidas.jp/products/JP2542,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,13200 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Grey Two,ブラック,ホワイト,ブルー,ブルー,グリーン,ブルー,グリーン,グリーン,ブルー,ブラック,グリーン,グレー,グレー,グレー",In Stock,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0c4fb52091154548a473bde8d326720e_9366/JP2542_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/33d1a4e1c2d6488e8a3991c6fd660d32_9366/JP2542_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,ジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
JW0109,https://shop.adidas.jp/products/JW0109,アディカラー ワッフル クラシック トラックトップ,16500 JPY,ウェア・服,"3XS,2XS,XL/XXL,XS,S,M,L,XL,2XL,3XL,4XL,5XL,6XL,J/3XS,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/3XL,J/4XL,J/5XL","Wonder White,ブラック,ホワイト",In Stock,"50年以上にわたりスポーツとファッションのアイコンとして君臨してきたこのトラックトップは、ゆったりとしていて洗練された、アスレチックな雰囲気が魅力の一着。このモデルは、柔らかなポリエステルとコットンの混紡素材を用いて、ワッフル構造のさりげない質感を前面に押し出したデザインに仕上げている。身体を包み込むスリムフィットの作りはモダンな印象。袖口、裾、スタンドカラーはタイトにリブで仕上げ、クリーンでクラシックなルックスに。フロントは2ウェイジッパーで閉め方を自由にアレンジ可能。袖に走るスリーストライプスで、世界に自分の本気モードをアピールできる。お揃いのパンツと合わせても、ジーンズやカラフルなジョガーパンツと合わせるのもいい。様々なサイズ、性別、体型を考慮して、すべてのジェンダーに合うように構築したシステム、UNITEFITを採用してデザインしたアイテム。

リサイクル素材を選択することで、これまで作られてきた製品の素材を再利用することができ、それがゴミの削減につながる。また、再生可能素材を選択することは、限りある資源への依存を減らすことにもなる。この製品は、リサイクル素材や再生可能素材をブレンドしたものを70%以上使用している。","https://assets.adidas.com/images/w_600,f_auto,q_auto/cbfe55c6d98c44308c103024ae636c24_9366/JW0109_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/28498470b57949dfbd0d57e346d4a3d1_9366/JW0109_23_hover_model.jpg","ジャージ トップス,スリムフィット,その他,ダブルフルジップ / スタンドカラー,ポリエステル65% / 綿35%,サイドジップポケット,リブ仕上げの袖口と裾,リサイクル・再生可能素材を70%以上使用",N/A,N/A,N/A,N/A,N/A,N/A
JC5175,https://shop.adidas.jp/products/JC5175,スケートボーディング Gatsele トラックジャケット（ジェンダーニュートラル）,12100 JPY,ウェア・服,"J/3XS,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Crystal White / Dark Green,ブラック,ブラック,ブラック,ホワイト",In Stock,アディダスのアーカイブから、スケートボーディング向けにデザインをリフレッシュして再構築した、Gatsele ジャケット。クラシックなポリエステル素材とアイコニックなブランドのディテールを組み合わせた、このスケートボーディング Gatsele トラックジャケットは、モダンなルーズフィットのシルエットで、フルスタンドカラーと快適な伸縮性の袖口を備えている。様々なサイズ、性別、体型を考慮して、すべてのジェンダーに合うように構築したシステム、UNITEFITを採用してデザインしたアイテム。,"https://assets.adidas.com/images/w_600,f_auto,q_auto/cd0d1c0701ea4181a49cf9860e162e70_9366/Gatsele_JC5175_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/45aa2ff593cf4602b7ca6c4ed172140a_9366/Gatsele_JC5175_23_hover_model.jpg","トラック ジャケット,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,フロントポケット,伸縮性のある袖口と裾",N/A,N/A,N/A,N/A,N/A,N/A
JP2522,https://shop.adidas.jp/products/JP2522,"
アディカラー クラシック トラックトップ（ジャージ）",13200 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Wonder White / Trace Brown,ブラック,ブルー,ブラック,グレー,グリーン,ブルー,ブラウン",In Stock,"歴史が正しい方向に向かうこともある。アディダスのアーカイブモデルを復刻したこのシグネチャートラックトップは、タイムレスなルックスが魅力。トレフォイルロゴの刺しゅうでひねりを効かせ、とびきりソフトなコットン混紡素材を使用した、デイリーウェアにぴったりの一着。スリムフィットのフルジップの作りが、どんなコーディネートもスタイリッシュにまとめてくれる。おすすめのポイントは、かっちりとした雰囲気を演出するスタンドカラー。 

リサイクル素材と再生可能素材をブレンドした生地を70%以上使用したウェア。","https://assets.adidas.com/images/w_600,f_auto,q_auto/68bc13a9d6294da2b1f80201d1b5f7d2_9366/JP2522_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/f30d3f18dd314acebd102217762727f2_9366/JP2522_23_hover_model.jpg","ジャージ トップス,スリムフィット,コットン,フルジップ / リブ仕上げのスタンドカラー,ポリエステル100％（トリコット）,綿52% / リサイクルポリエステル48%（ピケ）,サイドにジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
II5763,https://shop.adidas.jp/products/II5763,アディカラー クラシック トラックトップ（ジャージ）,13200 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Black / White,ブルー,ブラック,グレー,グリーン,ブルー,ホワイト",In Stock,"歴史が正しい方向に向かうこともある。アディダスのアーカイブモデルを復刻したこのシグネチャートラックトップは、タイムレスなルックスが魅力。トレフォイルロゴの刺しゅうでひねりを効かせ、とびきりソフトなコットン混紡素材を使用した、デイリーウェアにぴったりの一着。スリムフィットのフルジップの作りが、どんなコーディネートもスタイリッシュにまとめてくれる。おすすめのポイントは、かっちりとした雰囲気を演出するスタンドカラー。 

リサイクル素材と再生可能素材をブレンドした生地を70%以上使用したウェア。","https://assets.adidas.com/images/w_600,f_auto,q_auto/48cf4409bd7b484bb419afc400851244_9366/II5763_01_laydown.jpg","ジャージ トップス,スリムフィット,コットン,フルジップ / リブ仕上げのスタンドカラー,ポリエステル100％（トリコット）,綿52% / リサイクルポリエステル48%（ピケ）,サイドにジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
JD5268,https://shop.adidas.jp/products/JD5268,トラックジャケット（ジェンダーニュートラル）,13200 JPY,ウェア・服,"J/3XS,J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Night Indigo / Mesa,ブルー,ブラック,グリーン,ベージュ,ブラウン,ホワイト,ブルー,ホワイト",In Stock,"真のクラシックアイテムであるこのアディダス トラックジャケットを身に纏おう。立ち襟、フルジップ、トリコット素材の、アイコニックなトラックスーツらしいスタイル。クラシックなフィット感の快適さを考えた設計。袖にスリーストライプスを、胸にトレフォイルをそれぞれ配したスポーティーなデザイン。仕立てには、様々なサイズ、ジェンダー、体型を考慮したオールジェンダー設計を可能にするシステム、UNITEFITを採用している。

プラスチックゴミ ゼロを目指すアディダスの取り組みの一つをカタチにした、リサイクル素材を70%以上使用したアイテム。","https://assets.adidas.com/images/w_600,f_auto,q_auto/a1c51860d5c24283a1e27741f44a16ae_9366/JD5268_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/0eb7dda5f7c24568bb1e953d6fd40197_9366/JD5268_23_hover_model.jpg","トラック ジャケット,ルーズフィット,その他,レギュラーフィット,ダブルフルジップの前開き / スタンドカラー,ポリエステル100％（トリコット）,両サイドにジップポケット,リブ仕上げの袖口と裾",N/A,N/A,N/A,N/A,N/A,N/A
IR9909,https://shop.adidas.jp/products/IR9909,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,13200 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Semi Blue Burst,ブラック,ホワイト,ブルー,グリーン,ブルー,グリーン,グレー,グリーン,ブルー,ブラック,グリーン,ホワイト,ブラック",In Stock,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9d2bd984fc9748c7bdba2892d62fdff0_9366/IR9909_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/8afc99a1f6bf4e8cb13269e51f41a5a0_9366/IR9909_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,ジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
JP2543,https://shop.adidas.jp/products/JP2543,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,9240 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Collegiate Green,ホワイト,グリーン,ブルー,ブルー,ホワイト,ホワイト,グリーン",In Stock,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d164f064da78433aac9ad9caa0d25544_9366/JP2543_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/609225f5d9504b77b6e4f5857fb435fe_9366/JP2543_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,ジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
JP2544,https://shop.adidas.jp/products/JP2544,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,9240 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Night Indigo / Clear Sky,ホワイト,グリーン,ブルー,グリーン,ホワイト,ブルー",In Stock,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f32124f92d9f48d69582d6f7887891f6_9366/JP2544_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/99e51e8384464d1d868deecf8276e7b5_9366/JP2544_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,ジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
JD0183,https://shop.adidas.jp/products/JD0183,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,13200 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Green / White,ブラック,ホワイト,ブルー,ブルー,グリーン,ブルー,グレー,グリーン,ブルー,ブラック,グリーン,ホワイト,グリーン",In Stock,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f644b4bbde0a45148099325f7b86395f_9366/JD0183_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/80a702a767f24b8287322e2e320878d4_9366/JD0183_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,ジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
IR9892,https://shop.adidas.jp/products/IR9892,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,7920 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Wonder White,グリーン,ブルー,グリーン,ブルー",In Stock,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　,"https://assets.adidas.com/images/w_600,f_auto,q_auto/e2d7dd73bfc14a7e9aaadab3679baa28_9366/IR9892_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/88c507f9420f45bc9856b4cf3cb70336_9366/IR9892_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,ジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
IR9893,https://shop.adidas.jp/products/IR9893,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,13200 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL,J/4XL,J/5XL","Night Indigo,ブラック,ホワイト,ブルー,グリーン,ブルー,グリーン,グレー,グリーン,ブルー,ブラック,グリーン,ホワイト,ブラック",In Stock,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c73d3dd863274f67a46b804ed1e2876c_9366/IR9893_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/fec38d8de1424b17a33b9ea7a1ce4893_9366/IR9893_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,ジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
IY9892,https://shop.adidas.jp/products/IY9892,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,10560 JPY,ウェア・服,"J/2XS,J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Mineral Green,ホワイト,グリーン,ブルー,グリーン,ブルー",Out of Stock,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　,"https://assets.adidas.com/images/w_600,f_auto,q_auto/eca93ae1f88d4ba29e1030b841d27fcf_9366/IY9892_000_plp_model.jpg,https://assets.adidas.com/images/w_600,f_auto,q_auto/3108deeb54f6414dbb5b7d12429484bd_9366/IY9892_23_hover_model.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,ジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
IU0762,https://shop.adidas.jp/products/IU0762,アディカラー クラシックス ファイヤーバード トラックトップ（ジャージ）,9240 JPY,ウェア・服,"J/XS,J/S,J/M,J/L,J/XL,J/2XL,J/3XL","Green,ホワイト,ブルー,グリーン,ブルー",In Stock,クラシックなトラックトップが、アディカラーコレクションに。ワードローブに欠かせない、お馴染みのアイコニックなファイヤーバードが、今季はモダンなカッティングと新鮮な色使いで登場。胸にトレフォイルロゴ刺しゅう、袖にスリーストライプスをあしらった、アディダスのDNAを受け継ぐデザイン。エッジーで堂々としたオーラを漂わせるスタンドカラーを立てて、颯爽と出かけよう。大切な小物をしまえるジップポケットと、手首に気持ち良くフィットするリブカフが付いている。どのカラーを選ぶ？　,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f09344dc6db54f7cbb9379d2173c890b_9366/IU0762_01_laydown.jpg","ジャージ トップス,ルーズフィット,その他,フルジップ / スタンドカラー,ポリエステル100%,ジップポケット,リブ仕上げの裾と袖口",N/A,N/A,N/A,N/A,N/A,N/A
